split,global_step,hits_sum,hits_max,hits_p95,visible_gaussians,visible_gaussians_frac,forward_render_ms
training,20732,21461204.000000,142.000000,85.000000,226142.000000,0.166212,17.813696
training,20733,19972684.000000,163.000000,83.000000,223130.000000,0.163998,20.326496
training,20734,17187120.000000,174.000000,75.000000,327793.000000,0.240925,21.218592
training,20735,19052430.000000,182.000000,83.000000,324164.000000,0.238257,26.584768
training,20736,19008376.000000,159.000000,79.000000,247439.000000,0.181865,19.246336
training,20737,17945320.000000,178.000000,78.000000,360897.000000,0.265256,27.273825
training,20738,18397064.000000,149.000000,75.000000,275356.000000,0.202384,18.534945
training,20739,20040252.000000,153.000000,83.000000,234947.000000,0.172684,23.073376
training,20740,21285700.000000,152.000000,89.000000,295805.000000,0.217414,22.122623
training,20741,17533464.000000,161.000000,71.000000,253621.000000,0.186409,18.437696
training,20742,22957880.000000,197.000000,92.000000,258628.000000,0.190089,24.692575
training,20743,20043942.000000,168.000000,84.000000,230703.000000,0.169564,20.091999
training,20744,18795086.000000,178.000000,81.000000,311267.000000,0.228778,23.611551
training,20745,19321932.000000,160.000000,82.000000,319249.000000,0.234645,18.613983
training,20746,17406096.000000,148.000000,79.000000,304464.000000,0.223778,20.472576
training,20747,18460880.000000,166.000000,77.000000,320208.000000,0.235350,17.925344
training,20748,19368988.000000,174.000000,83.000000,287083.000000,0.211003,22.557632
training,20749,20071302.000000,183.000000,84.000000,292752.000000,0.215170,18.332993
training,20750,17527880.000000,143.000000,77.000000,341768.000000,0.251196,19.865919
training,20751,17516720.000000,148.000000,78.000000,316114.000000,0.232341,18.964417
training,20752,17274020.000000,157.000000,78.000000,336692.000000,0.247465,21.001152
training,20753,17888712.000000,165.000000,77.000000,297236.000000,0.218465,17.315712
training,20754,18800492.000000,164.000000,77.000000,239601.000000,0.176104,19.801727
training,20755,21178008.000000,172.000000,86.000000,247577.000000,0.181967,26.163168
training,20756,19531116.000000,160.000000,82.000000,233974.000000,0.171969,17.655745
training,20757,19683904.000000,178.000000,82.000000,299045.000000,0.219795,19.191423
training,20758,18459544.000000,163.000000,80.000000,331077.000000,0.243338,19.819937
training,20759,19944256.000000,172.000000,85.000000,325525.000000,0.239258,22.417025
training,20760,17832602.000000,159.000000,77.000000,296826.000000,0.218164,17.982336
training,20761,17873926.000000,173.000000,77.000000,299763.000000,0.220323,17.251455
training,20762,18439652.000000,194.000000,80.000000,331155.000000,0.243396,23.731457
training,20763,22270012.000000,147.000000,88.000000,208194.000000,0.153020,19.561312
training,20764,18488440.000000,185.000000,78.000000,363493.000000,0.267164,30.216608
training,20765,17549984.000000,173.000000,77.000000,368387.000000,0.270761,25.224833
training,20766,18131236.000000,200.000000,78.000000,347291.000000,0.255255,23.406336
training,20767,20006816.000000,190.000000,82.000000,251651.000000,0.184961,27.262913
training,20768,16790532.000000,160.000000,75.000000,335627.000000,0.246682,18.540640
training,20769,23156280.000000,178.000000,87.000000,214550.000000,0.157692,25.863359
training,20770,19696198.000000,162.000000,81.000000,341394.000000,0.250921,21.939169
training,20771,18489856.000000,145.000000,80.000000,316863.000000,0.232891,18.762688
training,20772,18920168.000000,169.000000,80.000000,335501.000000,0.246590,20.541632
training,20773,19087346.000000,171.000000,78.000000,218186.000000,0.160364,19.376575
training,20774,18411914.000000,140.000000,79.000000,338133.000000,0.248524,18.254848
training,20775,20747920.000000,143.000000,83.000000,220490.000000,0.162058,17.945215
training,20776,18685424.000000,149.000000,78.000000,244876.000000,0.179981,21.767616
training,20777,19924848.000000,152.000000,81.000000,209625.000000,0.154072,20.233856
training,20778,19936160.000000,162.000000,85.000000,318444.000000,0.234053,22.371008
training,20779,20324144.000000,158.000000,83.000000,212314.000000,0.156049,20.292801
training,20780,18387826.000000,189.000000,79.000000,330502.000000,0.242916,22.126400
training,20781,19277704.000000,160.000000,80.000000,241667.000000,0.177623,21.011488
training,20782,19907152.000000,148.000000,87.000000,296531.000000,0.217947,20.900415
training,20783,21428444.000000,171.000000,88.000000,286969.000000,0.210919,24.184704
training,20784,23021576.000000,196.000000,92.000000,258037.000000,0.189655,23.910303
training,20785,19351352.000000,150.000000,80.000000,261434.000000,0.192151,16.619713
training,20786,21803156.000000,175.000000,88.000000,287772.000000,0.211509,24.975201
training,20787,17166676.000000,149.000000,77.000000,316398.000000,0.232549,20.058752
training,20788,19402198.000000,165.000000,80.000000,244972.000000,0.180052,24.270847
training,20789,18301190.000000,185.000000,77.000000,362471.000000,0.266412,28.351583
training,20790,19934682.000000,150.000000,82.000000,235117.000000,0.172809,22.446815
training,20791,17936532.000000,150.000000,78.000000,340322.000000,0.250133,19.880735
training,20792,19678332.000000,153.000000,83.000000,265947.000000,0.195468,18.302015
training,20793,19325520.000000,163.000000,78.000000,213109.000000,0.156633,23.994720
training,20794,16937720.000000,150.000000,75.000000,333900.000000,0.245413,17.807297
training,20795,20399704.000000,162.000000,85.000000,304928.000000,0.224119,18.944033
training,20796,19982776.000000,174.000000,84.000000,291379.000000,0.214161,19.423391
training,20797,19256640.000000,158.000000,80.000000,313783.000000,0.230627,18.879265
training,20798,18495164.000000,166.000000,77.000000,320526.000000,0.235583,18.515968
training,20799,17047192.000000,151.000000,75.000000,326763.000000,0.240167,16.682816
training,20800,18781620.000000,166.000000,77.000000,232689.000000,0.171024,21.160671
training,20801,17499190.000000,144.000000,71.000000,249019.000000,0.183026,20.519199
training,20802,20448468.000000,153.000000,85.000000,220321.000000,0.161934,16.858047
training,20803,17483640.000000,179.000000,78.000000,308657.000000,0.226860,24.384705
training,20804,21813012.000000,154.000000,88.000000,212391.000000,0.156105,20.019072
training,20805,17323988.000000,191.000000,76.000000,379605.000000,0.279006,35.811871
training,20806,17164982.000000,174.000000,75.000000,327392.000000,0.240630,18.601152
training,20807,20256400.000000,186.000000,86.000000,292923.000000,0.215295,26.090015
training,20808,21148672.000000,187.000000,85.000000,248056.000000,0.182319,28.028769
training,20809,21422956.000000,141.000000,85.000000,226320.000000,0.166343,18.998240
training,20810,20157096.000000,148.000000,81.000000,221821.000000,0.163036,18.535904
training,20811,16914428.000000,170.000000,77.000000,306689.000000,0.225413,25.952255
training,20812,17095212.000000,162.000000,75.000000,370511.000000,0.272322,24.294399
training,20813,18343240.000000,143.000000,82.000000,302111.000000,0.222049,21.122112
training,20814,22260592.000000,149.000000,89.000000,205576.000000,0.151096,19.239777
training,20815,20209888.000000,156.000000,82.000000,341118.000000,0.250718,20.811359
training,20816,23487408.000000,187.000000,89.000000,215577.000000,0.158447,22.850016
training,20817,21185432.000000,142.000000,84.000000,212742.000000,0.156363,18.398111
training,20818,20352620.000000,151.000000,82.000000,215319.000000,0.158257,17.196960
training,20819,18303608.000000,179.000000,79.000000,326354.000000,0.239867,24.657824
training,20820,19037168.000000,179.000000,83.000000,324034.000000,0.238162,28.981920
training,20821,20330420.000000,160.000000,82.000000,312527.000000,0.229704,19.500576
training,20822,19730744.000000,176.000000,83.000000,316554.000000,0.232664,21.088352
training,20823,17392180.000000,142.000000,77.000000,342050.000000,0.251403,18.907295
training,20824,18373044.000000,164.000000,80.000000,330340.000000,0.242797,21.741665
training,20825,21631690.000000,160.000000,87.000000,250368.000000,0.184018,26.004032
training,20826,16886440.000000,159.000000,75.000000,335216.000000,0.246380,18.532801
training,20827,22282076.000000,160.000000,88.000000,244056.000000,0.179379,22.827232
training,20828,17726092.000000,170.000000,77.000000,296439.000000,0.217880,16.695520
training,20829,17455878.000000,143.000000,71.000000,255167.000000,0.187545,18.753216
training,20830,18181044.000000,149.000000,77.000000,317379.000000,0.233270,18.303808
training,20831,21611292.000000,156.000000,86.000000,212622.000000,0.156275,18.248735
training,20832,18135756.000000,183.000000,77.000000,332629.000000,0.244479,18.957216
training,20833,19578376.000000,178.000000,88.000000,305824.000000,0.224778,25.131905
training,20834,19826984.000000,151.000000,84.000000,281930.000000,0.207216,21.032160
training,20835,19680208.000000,145.000000,80.000000,337031.000000,0.247714,19.791231
training,20836,20652464.000000,154.000000,83.000000,332433.000000,0.244335,21.339264
training,20837,19738908.000000,160.000000,81.000000,298097.000000,0.219098,20.072800
training,20838,18440468.000000,152.000000,79.000000,331784.000000,0.243858,19.632608
training,20839,16396034.000000,171.000000,74.000000,327767.000000,0.240905,19.997313
training,20840,22105726.000000,188.000000,87.000000,234082.000000,0.172048,26.650593
training,20841,18284664.000000,149.000000,75.000000,274652.000000,0.201866,19.013920
training,20842,19092460.000000,169.000000,82.000000,330546.000000,0.242948,24.431904
training,20843,17942408.000000,173.000000,80.000000,267999.000000,0.196977,26.109695
training,20844,17438380.000000,150.000000,71.000000,253817.000000,0.186553,19.365152
training,20845,17251350.000000,160.000000,78.000000,336767.000000,0.247520,22.607040
training,20846,20106400.000000,167.000000,86.000000,310232.000000,0.228017,20.125120
training,20847,20044118.000000,176.000000,85.000000,311644.000000,0.229055,21.937088
training,20848,17560052.000000,196.000000,76.000000,378100.000000,0.277900,26.202911
training,20849,19048264.000000,160.000000,81.000000,323271.000000,0.237601,21.029312
training,20850,18006890.000000,166.000000,78.000000,298702.000000,0.219543,17.205952
training,20851,17493664.000000,145.000000,78.000000,315901.000000,0.232184,18.987776
training,20852,17835788.000000,173.000000,77.000000,349769.000000,0.257077,24.476801
training,20853,17155882.000000,143.000000,79.000000,284636.000000,0.209205,18.756321
training,20854,17937024.000000,165.000000,77.000000,317720.000000,0.233521,17.269535
training,20855,22137776.000000,150.000000,87.000000,209669.000000,0.154105,19.264288
training,20856,19940548.000000,167.000000,87.000000,305157.000000,0.224287,23.288736
training,20857,22202132.000000,156.000000,88.000000,249185.000000,0.183148,27.380320
training,20858,20031346.000000,191.000000,82.000000,251327.000000,0.184723,24.992577
training,20859,19651956.000000,155.000000,81.000000,326780.000000,0.240180,21.161888
training,20860,18198648.000000,152.000000,78.000000,337393.000000,0.247980,21.198336
training,20861,19748800.000000,175.000000,84.000000,325109.000000,0.238952,20.529823
training,20862,20520074.000000,204.000000,83.000000,248803.000000,0.182868,25.799265
training,20863,17670924.000000,205.000000,78.000000,345052.000000,0.253610,20.581312
training,20864,22204636.000000,145.000000,88.000000,208280.000000,0.153084,20.409664
training,20865,20500618.000000,166.000000,82.000000,326901.000000,0.240269,18.212353
training,20866,19939120.000000,149.000000,84.000000,287388.000000,0.211227,20.491743
training,20867,16485870.000000,150.000000,76.000000,333980.000000,0.245472,21.976513
training,20868,21227808.000000,161.000000,87.000000,292691.000000,0.215125,22.553057
training,20869,19486866.000000,198.000000,82.000000,237796.000000,0.174778,26.203136
training,20870,17674688.000000,147.000000,81.000000,302527.000000,0.222354,22.057953
training,20871,22560960.000000,192.000000,90.000000,266050.000000,0.195544,26.749760
training,20872,16346210.000000,156.000000,76.000000,300829.000000,0.221106,19.777536
training,20873,22205850.000000,182.000000,89.000000,272113.000000,0.200000,25.255487
training,20874,22539036.000000,170.000000,90.000000,237027.000000,0.174212,21.597631
training,20875,21313128.000000,152.000000,86.000000,216648.000000,0.159234,17.958080
training,20876,18801270.000000,174.000000,77.000000,235740.000000,0.173267,25.514015
training,20877,17274096.000000,160.000000,78.000000,311706.000000,0.229101,24.082497
training,20878,18029196.000000,150.000000,74.000000,258720.000000,0.190157,17.207935
training,20879,22711594.000000,160.000000,89.000000,207804.000000,0.152734,22.786880
training,20880,19030188.000000,148.000000,78.000000,338970.000000,0.249140,19.256033
training,20881,21164272.000000,156.000000,84.000000,331863.000000,0.243916,20.991615
training,20882,18139672.000000,185.000000,76.000000,359776.000000,0.264432,28.415232
training,20883,17583712.000000,146.000000,78.000000,317902.000000,0.233655,18.800833
training,20884,22350340.000000,202.000000,91.000000,250580.000000,0.184174,25.369375
training,20885,18196016.000000,208.000000,79.000000,344921.000000,0.253513,22.230207
training,20886,22433682.000000,194.000000,87.000000,229904.000000,0.168977,29.613504
training,20887,21213826.000000,164.000000,85.000000,331088.000000,0.243346,22.492352
training,20888,18006132.000000,147.000000,73.000000,259275.000000,0.190564,18.030336
training,20889,23143480.000000,159.000000,90.000000,198988.000000,0.146254,20.063841
training,20890,17540856.000000,150.000000,80.000000,303248.000000,0.222884,19.135872
training,20891,22304248.000000,163.000000,87.000000,211576.000000,0.155506,20.467039
training,20892,18301324.000000,194.000000,77.000000,349973.000000,0.257227,29.388832
training,20893,21271470.000000,151.000000,89.000000,295321.000000,0.217058,21.466368
training,20894,18827936.000000,171.000000,79.000000,247997.000000,0.182275,25.435232
training,20895,18912076.000000,161.000000,82.000000,341481.000000,0.250985,23.549055
training,20896,20649218.000000,161.000000,83.000000,225949.000000,0.166070,20.219328
training,20897,19888300.000000,160.000000,84.000000,277748.000000,0.204142,18.511808
training,20898,17817712.000000,182.000000,78.000000,359617.000000,0.264315,27.092833
training,20899,19457562.000000,161.000000,83.000000,312937.000000,0.230006,23.386623
training,20900,18289776.000000,188.000000,79.000000,328310.000000,0.241305,32.700161
training,20901,19723972.000000,154.000000,83.000000,229473.000000,0.168660,22.993536
training,20902,19841760.000000,170.000000,83.000000,237639.000000,0.174662,27.686625
training,20903,18435296.000000,164.000000,78.000000,323484.000000,0.237757,18.615456
training,20904,17582188.000000,147.000000,76.000000,345044.000000,0.253604,20.254944
training,20905,19395498.000000,160.000000,80.000000,321687.000000,0.236437,20.186239
training,20906,17317324.000000,147.000000,79.000000,304119.000000,0.223524,18.650881
training,20907,17960820.000000,154.000000,80.000000,340042.000000,0.249927,24.317951
training,20908,19435736.000000,163.000000,81.000000,234572.000000,0.172408,20.437153
training,20909,16864368.000000,152.000000,78.000000,333130.000000,0.244847,22.070112
training,20910,17736140.000000,174.000000,79.000000,318181.000000,0.233860,21.234337
training,20911,18633200.000000,179.000000,84.000000,306280.000000,0.225113,24.059361
training,20912,17599536.000000,163.000000,77.000000,332161.000000,0.244135,19.067553
training,20913,19894436.000000,179.000000,84.000000,281464.000000,0.206873,25.141376
training,20914,18060806.000000,173.000000,78.000000,337320.000000,0.247927,24.516577
training,20915,21493312.000000,150.000000,86.000000,209848.000000,0.154236,18.940351
training,20916,19423416.000000,148.000000,83.000000,285286.000000,0.209682,22.632864
training,20917,19031368.000000,146.000000,79.000000,340322.000000,0.250133,23.229055
training,20918,18244868.000000,154.000000,80.000000,318633.000000,0.234192,19.932096
training,20919,17708928.000000,149.000000,71.000000,259225.000000,0.190528,15.710656
training,20920,19060658.000000,158.000000,80.000000,321752.000000,0.236484,20.942656
training,20921,17410204.000000,189.000000,76.000000,343148.000000,0.252210,19.677696
training,20922,18945542.000000,165.000000,79.000000,246858.000000,0.181438,22.559809
training,20923,17360568.000000,150.000000,79.000000,273301.000000,0.200873,19.837952
training,20924,17412072.000000,166.000000,76.000000,328090.000000,0.241143,18.149952
training,20925,20791310.000000,176.000000,84.000000,247932.000000,0.182228,25.149920
training,20926,23408112.000000,212.000000,88.000000,220635.000000,0.162164,26.671776
training,20927,18661088.000000,159.000000,77.000000,269117.000000,0.197798,19.881760
training,20928,20041488.000000,178.000000,84.000000,231875.000000,0.170426,17.659807
training,20929,17265512.000000,160.000000,78.000000,338326.000000,0.248666,21.166464
training,20930,21045840.000000,154.000000,84.000000,227164.000000,0.166963,17.965471
training,20931,17588616.000000,150.000000,76.000000,325377.000000,0.239149,18.630816
training,20932,20810828.000000,158.000000,85.000000,333725.000000,0.245284,22.113600
training,20933,18227284.000000,145.000000,74.000000,262087.000000,0.192631,16.801985
training,20934,19717700.000000,189.000000,84.000000,288925.000000,0.212357,22.550913
training,20935,17140548.000000,146.000000,78.000000,299803.000000,0.220352,19.622080
training,20936,18441048.000000,149.000000,77.000000,332833.000000,0.244629,19.064800
training,20937,19156736.000000,162.000000,81.000000,318692.000000,0.234235,17.872992
training,20938,17483910.000000,138.000000,72.000000,257264.000000,0.189086,19.807297
training,20939,21223088.000000,172.000000,85.000000,247559.000000,0.181953,21.662560
training,20940,20792854.000000,148.000000,83.000000,213174.000000,0.156681,16.928415
training,20941,20157872.000000,155.000000,89.000000,283894.000000,0.208659,20.485023
training,20942,17662592.000000,154.000000,78.000000,310876.000000,0.228491,17.901728
training,20943,17896016.000000,173.000000,80.000000,320712.000000,0.235720,23.098047
training,20944,23043460.000000,159.000000,90.000000,204848.000000,0.150561,21.586016
training,20945,17792886.000000,144.000000,80.000000,268432.000000,0.197295,20.247456
training,20946,18594548.000000,177.000000,80.000000,310393.000000,0.228136,23.134912
training,20947,22614092.000000,164.000000,89.000000,242607.000000,0.178314,26.929855
training,20948,18240404.000000,148.000000,77.000000,282552.000000,0.207673,17.757696
training,20949,19199632.000000,160.000000,81.000000,328680.000000,0.241576,22.562880
training,20950,18815976.000000,146.000000,78.000000,269196.000000,0.197856,18.398209
training,20951,17289552.000000,146.000000,76.000000,336300.000000,0.247177,19.582848
training,20952,18498770.000000,157.000000,80.000000,344371.000000,0.253109,28.156448
training,20953,20317120.000000,143.000000,86.000000,216268.000000,0.158955,19.805599
training,20954,22375594.000000,150.000000,87.000000,209562.000000,0.154026,20.127935
training,20955,17522352.000000,160.000000,76.000000,329396.000000,0.242103,18.022305
training,20956,21961448.000000,195.000000,88.000000,281659.000000,0.207016,24.817984
training,20957,19881864.000000,146.000000,84.000000,216027.000000,0.158778,23.405151
training,20958,22376164.000000,150.000000,88.000000,202215.000000,0.148626,20.911840
training,20959,19488114.000000,161.000000,81.000000,260319.000000,0.191332,18.103071
training,20960,17241540.000000,146.000000,79.000000,267548.000000,0.196645,18.524639
training,20961,19548666.000000,180.000000,82.000000,298318.000000,0.219261,17.884480
training,20962,18769176.000000,183.000000,79.000000,261231.000000,0.192002,25.322016
training,20963,23135432.000000,200.000000,88.000000,215762.000000,0.158583,27.400736
training,20964,17400824.000000,145.000000,71.000000,253920.000000,0.186629,19.679712
training,20965,19120660.000000,161.000000,80.000000,237740.000000,0.174736,16.866240
training,20966,18958164.000000,192.000000,82.000000,333199.000000,0.244898,29.994080
training,20967,18646780.000000,152.000000,80.000000,319683.000000,0.234964,20.957855
training,20968,22544748.000000,160.000000,89.000000,210721.000000,0.154878,18.866753
training,20969,20188164.000000,151.000000,81.000000,218676.000000,0.160725,18.617184
training,20970,20196532.000000,141.000000,80.000000,220445.000000,0.162025,18.230080
training,20971,16761483.000000,173.000000,75.000000,319991.000000,0.235190,21.950624
training,20972,22051386.000000,163.000000,86.000000,212543.000000,0.156217,21.996511
training,20973,19720070.000000,155.000000,80.000000,221768.000000,0.162997,18.173952
training,20974,20715710.000000,147.000000,89.000000,286396.000000,0.210498,19.882368
training,20975,18451148.000000,161.000000,78.000000,290852.000000,0.213773,17.346592
training,20976,17777740.000000,173.000000,77.000000,299120.000000,0.219850,17.250048
training,20977,17844478.000000,149.000000,79.000000,314867.000000,0.231424,20.367489
training,20978,16133570.000000,145.000000,75.000000,313765.000000,0.230614,20.376896
training,20979,17878760.000000,190.000000,77.000000,365621.000000,0.268728,33.841152
training,20980,18785488.000000,182.000000,77.000000,239971.000000,0.176376,23.380096
training,20981,17556412.000000,205.000000,77.000000,340435.000000,0.250216,20.574177
training,20982,22552592.000000,165.000000,89.000000,232665.000000,0.171006,24.650240
training,20983,22283418.000000,149.000000,86.000000,211931.000000,0.155767,18.377344
training,20984,20887452.000000,177.000000,87.000000,287087.000000,0.211006,24.681503
training,20985,22620596.000000,195.000000,86.000000,214965.000000,0.157997,24.404160
training,20986,18730032.000000,169.000000,80.000000,326585.000000,0.240037,21.389088
training,20987,18484906.000000,151.000000,75.000000,270938.000000,0.199137,18.800640
training,20988,19152408.000000,153.000000,80.000000,300236.000000,0.220670,19.133856
training,20989,20759230.000000,164.000000,86.000000,296972.000000,0.218271,20.984703
training,20990,16200117.000000,149.000000,75.000000,322183.000000,0.236801,20.033825
training,20991,16038303.000000,159.000000,73.000000,316498.000000,0.232623,19.922560
training,20992,17019878.000000,159.000000,75.000000,332619.000000,0.244472,17.943968
training,20993,20410892.000000,178.000000,87.000000,307416.000000,0.225948,23.574881
training,20994,21419610.000000,145.000000,88.000000,289684.000000,0.212915,22.005377
training,20995,17385356.000000,166.000000,78.000000,309923.000000,0.227790,20.335199
training,20996,19793296.000000,154.000000,84.000000,310791.000000,0.228428,18.050465
training,20997,16888368.000000,171.000000,74.000000,370030.000000,0.271968,27.564705
training,20998,17888710.000000,208.000000,76.000000,362544.000000,0.266466,28.300991
training,20999,19744932.000000,144.000000,83.000000,277058.000000,0.203635,21.262497
training,21000,19696376.000000,173.000000,82.000000,240515.000000,0.176776,22.321728
training,21001,19261864.000000,171.000000,83.000000,286128.000000,0.210301,23.771488
training,21002,18494060.000000,141.000000,76.000000,277277.000000,0.203796,17.950239
training,21003,18958468.000000,178.000000,82.000000,299930.000000,0.220445,21.367456
training,21004,18341054.000000,140.000000,78.000000,338220.000000,0.248588,20.518944
training,21005,18491244.000000,187.000000,79.000000,319571.000000,0.234881,25.264416
training,21006,18114332.000000,153.000000,79.000000,341007.000000,0.250637,23.410015
training,21007,18403412.000000,196.000000,80.000000,263733.000000,0.193841,26.082048
training,21008,18476986.000000,153.000000,77.000000,330499.000000,0.242913,22.624992
training,21009,21788634.000000,152.000000,88.000000,207644.000000,0.152616,18.381248
training,21010,18410212.000000,212.000000,78.000000,368793.000000,0.271059,29.726751
training,21011,23414068.000000,164.000000,91.000000,200404.000000,0.147295,19.282305
training,21012,19103050.000000,158.000000,83.000000,305240.000000,0.224348,20.027361
training,21013,17763800.000000,189.000000,76.000000,372996.000000,0.274148,26.933855
training,21014,17843660.000000,154.000000,77.000000,295360.000000,0.217087,19.941313
training,21015,17728768.000000,152.000000,77.000000,293754.000000,0.215906,24.761473
training,21016,19599948.000000,189.000000,83.000000,283430.000000,0.208318,28.036257
training,21017,19849544.000000,168.000000,83.000000,222017.000000,0.163180,18.695135
training,21018,17722488.000000,152.000000,79.000000,342177.000000,0.251497,21.530081
training,21019,22429240.000000,163.000000,89.000000,245833.000000,0.180685,23.914112
training,21020,18383190.000000,185.000000,79.000000,318737.000000,0.234268,25.502880
training,21021,22360284.000000,162.000000,87.000000,209162.000000,0.153732,21.881824
training,21022,17230808.000000,138.000000,77.000000,340384.000000,0.250179,21.033440
training,21023,19486928.000000,176.000000,87.000000,303299.000000,0.222922,25.159649
training,21024,17513964.000000,144.000000,71.000000,249159.000000,0.183129,22.014496
training,21025,20117742.000000,194.000000,82.000000,250652.000000,0.184227,28.147808
training,21026,19167588.000000,165.000000,80.000000,237250.000000,0.174376,19.956991
training,21027,17838580.000000,184.000000,77.000000,359614.000000,0.264313,28.463200
training,21028,20219948.000000,159.000000,81.000000,311109.000000,0.228662,19.050655
training,21029,17474838.000000,162.000000,79.000000,309708.000000,0.227632,22.176928
training,21030,20129250.000000,153.000000,82.000000,338957.000000,0.249130,19.309153
training,21031,23042336.000000,202.000000,87.000000,215285.000000,0.158232,28.727648
training,21032,19528788.000000,172.000000,81.000000,297563.000000,0.218706,19.995008
training,21033,18246476.000000,192.000000,77.000000,348816.000000,0.256376,32.372002
training,21034,17878376.000000,187.000000,76.000000,365204.000000,0.268421,29.393345
training,21035,17885788.000000,147.000000,73.000000,258649.000000,0.190104,17.545441
training,21036,18336480.000000,146.000000,78.000000,336560.000000,0.247368,19.795040
training,21037,19745092.000000,163.000000,83.000000,276240.000000,0.203034,17.665407
training,21038,21613924.000000,175.000000,88.000000,287025.000000,0.210960,26.346081
training,21039,19157836.000000,156.000000,82.000000,318510.000000,0.234102,21.260672
training,21040,18903868.000000,182.000000,82.000000,323505.000000,0.237773,26.190817
training,21041,22226040.000000,150.000000,87.000000,201938.000000,0.148422,21.526400
training,21042,17703712.000000,196.000000,78.000000,344519.000000,0.253218,24.008224
training,21043,16815290.000000,150.000000,75.000000,333890.000000,0.245406,15.406592
training,21044,19435322.000000,151.000000,80.000000,320666.000000,0.235686,19.296480
training,21045,18695272.000000,147.000000,80.000000,319551.000000,0.234867,19.548832
training,21046,17991610.000000,146.000000,74.000000,258808.000000,0.190221,22.216192
training,21047,19715734.000000,164.000000,80.000000,296887.000000,0.218209,20.767649
training,21048,19664016.000000,174.000000,82.000000,241454.000000,0.177466,16.226784
training,21049,21099064.000000,164.000000,84.000000,329808.000000,0.242406,22.761663
training,21050,16178180.000000,171.000000,74.000000,316755.000000,0.232812,17.400673
training,21051,20350640.000000,153.000000,86.000000,304960.000000,0.224143,18.518272
training,21052,19610854.000000,190.000000,83.000000,283727.000000,0.208536,24.322271
training,21053,19080680.000000,164.000000,82.000000,329342.000000,0.242063,25.234400
training,21054,16172885.000000,147.000000,75.000000,313944.000000,0.230746,19.963167
training,21055,19922690.000000,177.000000,85.000000,310538.000000,0.228242,24.089760
training,21056,19985888.000000,146.000000,81.000000,209575.000000,0.154035,21.466047
training,21057,17599552.000000,156.000000,76.000000,329693.000000,0.242321,17.886881
training,21058,19779752.000000,162.000000,84.000000,324663.000000,0.238624,22.810495
training,21059,20187948.000000,150.000000,81.000000,221275.000000,0.162635,18.197697
training,21060,18941188.000000,172.000000,81.000000,335112.000000,0.246304,21.488096
training,21061,19934164.000000,151.000000,83.000000,216337.000000,0.159005,19.549215
training,21062,22171420.000000,152.000000,86.000000,208991.000000,0.153606,20.371904
training,21063,21030456.000000,188.000000,84.000000,247007.000000,0.181548,31.471329
training,21064,22613468.000000,168.000000,89.000000,242813.000000,0.178465,24.214624
training,21065,17145536.000000,152.000000,79.000000,284197.000000,0.208882,23.027872
training,21066,17144658.000000,148.000000,78.000000,299676.000000,0.220259,18.456032
training,21067,23419472.000000,164.000000,90.000000,200455.000000,0.147332,19.643936
training,21068,18089542.000000,181.000000,77.000000,331160.000000,0.243399,18.233152
training,21069,21116270.000000,153.000000,84.000000,329763.000000,0.242372,26.673409
training,21070,18363044.000000,144.000000,78.000000,283107.000000,0.208081,18.303265
training,21071,17336904.000000,163.000000,78.000000,311898.000000,0.229242,25.369247
training,21072,18181080.000000,207.000000,79.000000,344208.000000,0.252989,22.296127
training,21073,19560428.000000,203.000000,83.000000,288784.000000,0.212253,22.750528
training,21074,22413934.000000,167.000000,88.000000,232700.000000,0.171032,24.312704
training,21075,22961880.000000,184.000000,87.000000,214874.000000,0.157930,28.201984
training,21076,21207096.000000,184.000000,85.000000,247677.000000,0.182040,25.420799
training,21077,19378924.000000,197.000000,81.000000,237522.000000,0.174576,28.159073
training,21078,20740288.000000,170.000000,86.000000,296990.000000,0.218285,22.214815
training,21079,17479388.000000,155.000000,76.000000,345009.000000,0.253578,22.282495
training,21080,19708556.000000,148.000000,84.000000,281295.000000,0.206749,22.672352
training,21081,17432344.000000,147.000000,80.000000,302784.000000,0.222543,18.490368
training,21082,19813800.000000,150.000000,87.000000,296535.000000,0.217950,19.719969
training,21083,17412332.000000,179.000000,76.000000,342514.000000,0.251744,20.307936
training,21084,18545152.000000,167.000000,80.000000,344458.000000,0.253173,25.423008
training,21085,20071364.000000,201.000000,82.000000,252136.000000,0.185317,25.884031
training,21086,18846284.000000,188.000000,81.000000,333083.000000,0.244813,34.138271
training,21087,17467160.000000,185.000000,76.000000,373521.000000,0.274534,27.676544
training,21088,18311254.000000,164.000000,77.000000,319667.000000,0.234952,17.598080
training,21089,19249724.000000,165.000000,81.000000,234303.000000,0.172210,16.962784
training,21090,22629526.000000,202.000000,86.000000,214961.000000,0.157994,24.984608
training,21091,17581632.000000,163.000000,79.000000,317967.000000,0.233703,24.376513
training,21092,16675956.000000,165.000000,74.000000,319837.000000,0.235077,18.222240
training,21093,21993952.000000,147.000000,88.000000,205219.000000,0.150834,17.887520
training,21094,17232140.000000,155.000000,78.000000,338187.000000,0.248564,18.837729
training,21095,18247078.000000,158.000000,76.000000,330933.000000,0.243232,21.296831
training,21096,19535094.000000,145.000000,79.000000,335665.000000,0.246710,20.747360
training,21097,16547877.000000,168.000000,74.000000,335869.000000,0.246860,18.302944
training,21098,19876274.000000,150.000000,82.000000,234732.000000,0.172526,21.753952
