split,global_step,hits_sum,hits_max,hits_p95,visible_gaussians,visible_gaussians_frac,forward_render_ms
training,750,27570528.000000,697.000000,280.000000,112529.000000,0.513526,235.661179
training,751,26748016.000000,761.000000,234.000000,120534.000000,0.550057,254.008102
training,752,27735732.000000,732.000000,262.000000,105632.000000,0.482052,358.916748
training,753,23195232.000000,852.000000,225.000000,113946.000000,0.519993,324.279724
training,754,26314844.000000,706.000000,263.000000,103117.000000,0.470575,354.260223
training,755,26791006.000000,784.000000,293.000000,107001.000000,0.488299,306.014679
training,756,22223408.000000,806.000000,243.000000,105473.000000,0.481326,327.409729
training,757,25435296.000000,690.000000,278.000000,98696.000000,0.450399,267.464539
training,758,26474108.000000,671.000000,253.000000,111027.000000,0.506672,241.928986
training,759,26711398.000000,638.000000,270.000000,112214.000000,0.512089,204.139969
training,760,25370878.000000,643.000000,260.000000,121223.000000,0.553201,207.227554
training,761,23906436.000000,628.000000,242.000000,92144.000000,0.420499,209.653702
training,762,25794664.000000,846.000000,253.000000,100527.000000,0.458755,622.816467
training,763,26933540.000000,704.000000,277.000000,98846.000000,0.451084,252.471100
training,764,24102660.000000,752.000000,230.000000,109034.000000,0.497577,304.384521
training,765,21954312.000000,850.000000,226.000000,104281.000000,0.475886,306.531189
training,766,26928744.000000,686.000000,283.000000,113121.000000,0.516228,229.322372
training,767,23287724.000000,759.000000,228.000000,115450.000000,0.526856,243.973724
training,768,23806132.000000,795.000000,246.000000,102525.000000,0.467873,289.906342
training,769,26739016.000000,621.000000,271.000000,119881.000000,0.547077,193.736542
training,770,26725534.000000,803.000000,241.000000,111296.000000,0.507899,270.403687
training,771,28264210.000000,711.000000,286.000000,119608.000000,0.545831,247.835129
training,772,24472420.000000,848.000000,234.000000,99863.000000,0.455725,295.890015
training,773,26022936.000000,682.000000,247.000000,107917.000000,0.492479,269.353149
training,774,26357256.000000,723.000000,229.000000,119876.000000,0.547054,227.773819
training,775,26348970.000000,676.000000,278.000000,102775.000000,0.469014,280.192749
training,776,22988884.000000,774.000000,221.000000,119645.000000,0.546000,249.904068
training,777,23759888.000000,715.000000,255.000000,103816.000000,0.473764,310.011414
training,778,28392222.000000,575.000000,300.000000,112329.000000,0.512614,217.387939
training,779,23049942.000000,660.000000,229.000000,90546.000000,0.413207,294.744415
training,780,23217456.000000,684.000000,246.000000,115518.000000,0.527167,190.164124
training,781,22448964.000000,761.000000,222.000000,122691.000000,0.559901,234.224487
training,782,22082618.000000,785.000000,212.000000,105110.000000,0.479670,303.620117
training,783,22147516.000000,775.000000,221.000000,104669.000000,0.477657,292.214478
training,784,23502392.000000,794.000000,223.000000,112478.000000,0.513293,276.289764
training,785,27320976.000000,712.000000,288.000000,111953.000000,0.510898,233.992737
training,786,27518828.000000,784.000000,298.000000,108686.000000,0.495989,268.412781
training,787,26180076.000000,671.000000,256.000000,108241.000000,0.493958,258.410980
training,788,21955316.000000,853.000000,220.000000,103409.000000,0.471907,318.364594
training,789,25786414.000000,662.000000,260.000000,93179.000000,0.425222,249.104187
training,790,33295248.000000,678.000000,299.000000,111598.000000,0.509278,265.397003
training,791,25389996.000000,871.000000,251.000000,99851.000000,0.455670,541.384949
training,792,25182032.000000,767.000000,227.000000,113857.000000,0.519587,201.810074
training,793,22279012.000000,712.000000,221.000000,99348.000000,0.453375,278.129761
training,794,26171048.000000,651.000000,266.000000,111149.000000,0.507229,221.274658
training,795,25733154.000000,684.000000,240.000000,114007.000000,0.520271,251.105637
training,796,25702848.000000,730.000000,272.000000,107882.000000,0.492320,240.118439
training,797,27146620.000000,740.000000,264.000000,104206.000000,0.475544,373.815033
training,798,23274486.000000,680.000000,223.000000,95189.000000,0.434395,297.699799
training,799,24614812.000000,681.000000,236.000000,105560.000000,0.481723,254.697540
training,800,21803078.000000,713.000000,216.000000,103528.000000,0.472450,276.749878
training,801,25802532.000000,657.000000,251.000000,104715.000000,0.477867,187.356064
training,802,24429280.000000,644.000000,252.000000,119547.000000,0.551615,214.559967
training,803,21151806.000000,870.000000,214.000000,101636.000000,0.468969,319.696503
training,804,28280274.000000,618.000000,310.000000,103954.000000,0.479665,233.855103
training,805,20292464.000000,655.000000,218.000000,97171.000000,0.448367,184.706436
training,806,24195252.000000,825.000000,253.000000,117900.000000,0.544015,200.026428
training,807,22295364.000000,776.000000,234.000000,103813.000000,0.479015,260.769287
training,808,22954240.000000,839.000000,225.000000,108289.000000,0.499668,261.108124
training,809,25026696.000000,786.000000,275.000000,105173.000000,0.485290,283.171875
training,810,21051460.000000,850.000000,208.000000,95768.000000,0.441893,337.978516
training,811,24862812.000000,693.000000,235.000000,106466.000000,0.491256,251.201096
training,812,26411332.000000,608.000000,294.000000,100962.000000,0.465860,214.652679
training,813,26201560.000000,611.000000,252.000000,101739.000000,0.469445,202.337860
training,814,22867388.000000,764.000000,238.000000,108150.000000,0.499026,224.842270
training,815,22245974.000000,779.000000,215.000000,118601.000000,0.547249,274.624817
training,816,27772662.000000,672.000000,314.000000,103923.000000,0.479522,270.297882
training,817,25191236.000000,680.000000,237.000000,107448.000000,0.495787,286.008698
training,818,29307028.000000,612.000000,292.000000,107580.000000,0.496396,212.915451
training,819,25372568.000000,707.000000,219.000000,118265.000000,0.545699,237.600281
training,820,22243006.000000,819.000000,212.000000,111360.000000,0.513838,334.384918
training,821,20103052.000000,841.000000,205.000000,91253.000000,0.421060,388.600983
training,822,22991116.000000,832.000000,222.000000,111116.000000,0.512712,292.610016
training,823,27104824.000000,710.000000,280.000000,114315.000000,0.527473,254.678329
training,824,26299604.000000,655.000000,277.000000,95263.000000,0.439563,260.967072
training,825,23615506.000000,719.000000,216.000000,112970.000000,0.521267,321.796509
training,826,23625556.000000,807.000000,249.000000,105530.000000,0.486937,215.244736
training,827,24834700.000000,684.000000,278.000000,94559.000000,0.436315,262.507812
training,828,25778808.000000,708.000000,264.000000,98554.000000,0.454748,320.089203
training,829,28981724.000000,650.000000,312.000000,105298.000000,0.485867,236.170212
training,830,25783744.000000,764.000000,261.000000,103438.000000,0.477284,378.508911
training,831,20406154.000000,813.000000,203.000000,90326.000000,0.416783,327.963257
training,832,20988968.000000,723.000000,208.000000,103678.000000,0.478392,260.301361
training,833,21541996.000000,738.000000,205.000000,102042.000000,0.470843,294.218781
training,834,24801116.000000,654.000000,231.000000,108788.000000,0.501970,251.681885
training,835,25803992.000000,645.000000,283.000000,108117.000000,0.498874,183.655685
training,836,25063078.000000,820.000000,247.000000,98848.000000,0.456105,557.684570
training,837,25001528.000000,667.000000,245.000000,90656.000000,0.418305,193.089981
training,838,30111060.000000,747.000000,300.000000,111067.000000,0.512486,294.621246
training,839,25636816.000000,754.000000,268.000000,107908.000000,0.497910,220.394623
training,840,22010332.000000,863.000000,210.000000,88224.000000,0.407084,306.253845
training,841,28299176.000000,601.000000,292.000000,105971.000000,0.488972,196.486557
training,842,24183944.000000,804.000000,253.000000,106419.000000,0.491039,221.951553
training,843,25681384.000000,679.000000,274.000000,95305.000000,0.439757,239.984192
training,844,25640620.000000,699.000000,256.000000,102110.000000,0.471157,308.724396
training,845,26812972.000000,737.000000,289.000000,108486.000000,0.500577,247.117538
training,846,32103924.000000,674.000000,286.000000,109985.000000,0.507493,260.504822
training,847,22351256.000000,763.000000,212.000000,105423.000000,0.486443,262.492096
training,848,21997476.000000,830.000000,213.000000,119024.000000,0.549201,264.670532
training,849,24985604.000000,873.000000,251.000000,95966.000000,0.442807,524.951599
training,850,22535842.000000,708.000000,230.000000,114188.000000,0.526887,196.828995
training,851,21909720.000000,648.000000,223.000000,121660.000000,0.561364,222.030182
training,852,24314428.000000,804.000000,275.000000,104211.000000,0.480851,319.685486
training,853,24083390.000000,695.000000,249.000000,118370.000000,0.546184,216.286789
training,854,21857064.000000,840.000000,214.000000,104034.000000,0.480034,317.404877
training,855,25505874.000000,619.000000,267.000000,96862.000000,0.446941,303.125427
training,856,26790594.000000,563.000000,280.000000,107438.000000,0.495741,200.910629
training,857,25107492.000000,629.000000,235.000000,105576.000000,0.487149,235.910812
training,858,27338576.000000,681.000000,272.000000,99598.000000,0.459566,305.854614
training,859,31951500.000000,668.000000,288.000000,111267.000000,0.513409,313.211731
training,860,20314426.000000,806.000000,204.000000,97282.000000,0.448879,334.107391
training,861,21332920.000000,718.000000,224.000000,108841.000000,0.502215,229.316025
training,862,23875498.000000,732.000000,209.000000,114386.000000,0.527801,231.112991
training,863,25144364.000000,826.000000,245.000000,98070.000000,0.452515,474.494751
training,864,24095064.000000,669.000000,225.000000,112066.000000,0.517096,208.313568
training,865,25956344.000000,758.000000,264.000000,108695.000000,0.501541,265.978088
training,866,25606284.000000,611.000000,265.000000,98183.000000,0.453037,316.158722
training,867,25043126.000000,677.000000,252.000000,101181.000000,0.466870,272.364288
training,868,25517160.000000,625.000000,252.000000,115656.000000,0.533661,222.451202
training,869,23613088.000000,681.000000,212.000000,114048.000000,0.526241,221.769089
training,870,28770392.000000,650.000000,286.000000,104159.000000,0.480611,244.907928
training,871,28389592.000000,678.000000,271.000000,103461.000000,0.477390,234.933350
training,872,24256284.000000,687.000000,207.000000,115413.000000,0.532539,214.042755
training,873,20626612.000000,707.000000,206.000000,95193.000000,0.439240,305.793823
training,874,26046240.000000,676.000000,259.000000,117313.000000,0.541306,215.606491
training,875,21698816.000000,730.000000,205.000000,113365.000000,0.523090,253.555939
training,876,21925636.000000,615.000000,220.000000,125174.000000,0.577579,246.243973
training,877,27924064.000000,717.000000,278.000000,111734.000000,0.515564,245.551010
training,878,24561588.000000,681.000000,245.000000,100651.000000,0.464424,329.826538
training,879,23102760.000000,628.000000,237.000000,119156.000000,0.549810,267.591766
training,880,24361524.000000,604.000000,266.000000,97466.000000,0.449728,174.100922
training,881,26136646.000000,773.000000,278.000000,108892.000000,0.502450,292.356262
training,882,23798440.000000,770.000000,217.000000,101383.000000,0.467802,272.353699
training,883,26269302.000000,822.000000,280.000000,109517.000000,0.505334,332.473907
training,884,21711916.000000,767.000000,206.000000,113069.000000,0.521724,288.657318
training,885,23677456.000000,669.000000,204.000000,115230.000000,0.531695,249.795227
training,886,21737384.000000,813.000000,214.000000,93104.000000,0.429601,239.705185
training,887,24276422.000000,759.000000,216.000000,105843.000000,0.488381,225.205154
training,888,23828842.000000,630.000000,259.000000,96831.000000,0.446798,258.748260
training,889,24292348.000000,789.000000,213.000000,112580.000000,0.519467,196.905991
training,890,26589352.000000,620.000000,254.000000,120870.000000,0.557719,203.255966
training,891,18700772.000000,647.000000,196.000000,91502.000000,0.422209,243.053818
training,892,22190026.000000,662.000000,222.000000,119536.000000,0.551564,196.072510
training,893,25064582.000000,808.000000,264.000000,108088.000000,0.498740,271.742035
training,894,27966232.000000,664.000000,278.000000,110561.000000,0.510151,173.434464
training,895,23717928.000000,838.000000,233.000000,98729.000000,0.455556,390.594971
training,896,23682720.000000,715.000000,239.000000,102688.000000,0.473824,333.792755
training,897,23872206.000000,788.000000,206.000000,113400.000000,0.523251,245.847488
training,898,26023082.000000,611.000000,262.000000,112676.000000,0.519910,203.743134
training,899,27027076.000000,609.000000,280.000000,104380.000000,0.481631,234.300293
training,900,20775656.000000,822.000000,215.000000,102366.000000,0.472338,283.190186
training,901,20535926.000000,787.000000,199.000000,91410.000000,0.421785,283.038574
training,902,25505204.000000,702.000000,263.000000,119710.000000,0.480954,311.274414
training,903,24252028.000000,625.000000,222.000000,114996.000000,0.462015,258.602356
training,904,25463634.000000,659.000000,260.000000,114550.000000,0.460223,208.685287
training,905,20129620.000000,819.000000,199.000000,118130.000000,0.474606,268.764893
training,906,24405124.000000,655.000000,266.000000,110550.000000,0.444152,165.364578
training,907,23781024.000000,799.000000,247.000000,112091.000000,0.450344,329.922272
training,908,23213256.000000,748.000000,238.000000,110487.000000,0.443899,202.582748
training,909,27555748.000000,661.000000,279.000000,103963.000000,0.417688,242.810913
training,910,25428896.000000,646.000000,248.000000,119465.000000,0.479970,200.611649
training,911,20663120.000000,825.000000,200.000000,122145.000000,0.490737,293.721832
training,912,21782708.000000,676.000000,217.000000,127311.000000,0.511492,230.177536
training,913,21404004.000000,816.000000,233.000000,98360.000000,0.395177,234.895706
training,914,26569656.000000,782.000000,234.000000,106624.000000,0.428379,462.272217
training,915,26373828.000000,776.000000,232.000000,107383.000000,0.431429,428.485016
training,916,21183476.000000,773.000000,225.000000,98697.000000,0.396531,388.103912
training,917,26196392.000000,746.000000,231.000000,109512.000000,0.439982,353.005737
training,918,25146944.000000,741.000000,243.000000,108201.000000,0.434715,291.212860
training,919,27270512.000000,599.000000,278.000000,105417.000000,0.423530,250.378052
training,920,25789852.000000,633.000000,253.000000,103645.000000,0.416411,319.394867
training,921,21909784.000000,621.000000,218.000000,128792.000000,0.517443,206.859802
training,922,22130172.000000,587.000000,211.000000,102028.000000,0.409914,174.013245
training,923,23618128.000000,648.000000,234.000000,123275.000000,0.495277,211.834915
training,924,23847564.000000,580.000000,251.000000,102894.000000,0.413393,246.820923
training,925,21576696.000000,689.000000,233.000000,103304.000000,0.415040,293.182556
training,926,22507204.000000,629.000000,229.000000,123742.000000,0.497153,249.031265
training,927,27581046.000000,632.000000,278.000000,109426.000000,0.439637,178.508575
training,928,24347058.000000,667.000000,249.000000,100526.000000,0.403879,217.197784
training,929,24341028.000000,631.000000,239.000000,106928.000000,0.429601,316.241333
training,930,22233176.000000,656.000000,216.000000,127585.000000,0.512593,169.564163
training,931,23620444.000000,658.000000,241.000000,120239.000000,0.483080,232.172485
training,932,20363884.000000,606.000000,200.000000,98359.000000,0.395173,227.734619
training,933,22813518.000000,805.000000,249.000000,99671.000000,0.400444,282.480896
training,934,24884388.000000,568.000000,219.000000,119942.000000,0.481886,230.969376
training,935,23006866.000000,665.000000,198.000000,122343.000000,0.491533,180.660126
training,936,25969122.000000,549.000000,257.000000,101104.000000,0.406202,240.970657
training,937,19936208.000000,666.000000,194.000000,101021.000000,0.405868,240.540634
training,938,22064224.000000,585.000000,223.000000,105502.000000,0.423871,228.570267
training,939,21451824.000000,710.000000,199.000000,121348.000000,0.487535,242.864120
training,940,22446212.000000,601.000000,219.000000,108021.000000,0.433992,215.255585
training,941,22069976.000000,797.000000,253.000000,101246.000000,0.406772,257.072021
training,942,23148014.000000,728.000000,233.000000,122234.000000,0.491095,228.163589
training,943,22021618.000000,720.000000,201.000000,111638.000000,0.448524,259.560303
training,944,21685680.000000,704.000000,207.000000,96607.000000,0.388134,277.207550
training,945,24540304.000000,591.000000,217.000000,116734.000000,0.468998,183.600418
training,946,23942088.000000,779.000000,208.000000,110384.000000,0.443486,243.539398
training,947,21698232.000000,679.000000,228.000000,102671.000000,0.412497,373.298340
training,948,20846710.000000,635.000000,212.000000,111351.000000,0.447371,243.510361
training,949,26744692.000000,811.000000,236.000000,102294.000000,0.410983,446.560669
training,950,22376194.000000,650.000000,211.000000,103240.000000,0.414783,318.219147
training,951,23930916.000000,586.000000,211.000000,112307.000000,0.451212,256.002869
training,952,24397012.000000,624.000000,236.000000,123826.000000,0.497491,208.027130
training,953,21609192.000000,619.000000,204.000000,92252.000000,0.370637,171.633057
training,954,25826908.000000,813.000000,247.000000,110069.000000,0.442220,268.021637
training,955,26733740.000000,812.000000,260.000000,118586.000000,0.476438,244.166306
training,956,29868562.000000,694.000000,277.000000,116464.000000,0.467913,258.887177
training,957,26105556.000000,801.000000,236.000000,98848.000000,0.397138,408.127350
training,958,21874166.000000,797.000000,198.000000,115483.000000,0.463972,338.920349
training,959,23799004.000000,616.000000,230.000000,103113.000000,0.414273,277.465149
training,960,21763936.000000,626.000000,206.000000,93484.000000,0.375587,185.497696
training,961,23119336.000000,670.000000,233.000000,96665.000000,0.388367,222.636353
training,962,24076088.000000,635.000000,213.000000,110495.000000,0.443931,238.432190
training,963,24230680.000000,644.000000,240.000000,103475.000000,0.415728,274.031799
training,964,24508418.000000,844.000000,246.000000,116419.000000,0.467732,216.985657
training,965,22309362.000000,605.000000,208.000000,96861.000000,0.389155,177.924515
training,966,22991016.000000,584.000000,210.000000,111347.000000,0.447355,197.623993
training,967,21984452.000000,764.000000,197.000000,114084.000000,0.458351,261.943573
training,968,24992256.000000,622.000000,259.000000,107863.000000,0.433357,171.271393
training,969,21824782.000000,639.000000,216.000000,90986.000000,0.365551,238.851776
training,970,24404656.000000,616.000000,219.000000,111990.000000,0.449938,238.006531
training,971,23585192.000000,590.000000,223.000000,96980.000000,0.389633,168.663773
training,972,26877164.000000,683.000000,254.000000,112883.000000,0.453526,209.558777
training,973,26059932.000000,768.000000,236.000000,110526.000000,0.444056,345.569153
training,974,22642596.000000,772.000000,214.000000,116600.000000,0.468459,271.814209
training,975,22604640.000000,645.000000,225.000000,121721.000000,0.489034,199.317184
training,976,21231656.000000,764.000000,192.000000,124931.000000,0.501930,265.994080
training,977,20451372.000000,803.000000,199.000000,93422.000000,0.375338,251.650589
training,978,22612072.000000,647.000000,200.000000,109325.000000,0.439231,249.162842
training,979,21818440.000000,749.000000,202.000000,94996.000000,0.381662,293.416046
training,980,25255456.000000,782.000000,268.000000,105790.000000,0.425028,276.564331
training,981,23399908.000000,725.000000,225.000000,106261.000000,0.426921,334.538116
training,982,24960140.000000,622.000000,262.000000,110138.000000,0.442497,169.084549
training,983,26211896.000000,703.000000,247.000000,115182.000000,0.462762,279.272156
training,984,23422388.000000,674.000000,221.000000,93242.000000,0.374615,250.965027
training,985,22406644.000000,624.000000,217.000000,126718.000000,0.509110,196.918747
training,986,26550704.000000,716.000000,267.000000,102894.000000,0.413393,290.817871
training,987,24418036.000000,599.000000,223.000000,103264.000000,0.414880,257.632477
training,988,23852874.000000,640.000000,245.000000,113877.000000,0.457519,232.938309
training,989,21223448.000000,644.000000,193.000000,119595.000000,0.480492,224.914658
training,990,23899104.000000,828.000000,251.000000,108920.000000,0.437604,260.617310
training,991,20562516.000000,693.000000,218.000000,101556.000000,0.408018,366.692596
training,992,20959956.000000,792.000000,191.000000,126983.000000,0.510175,267.218292
training,993,24852468.000000,701.000000,249.000000,98217.000000,0.394603,247.772797
training,994,21129004.000000,717.000000,217.000000,101838.000000,0.409151,315.641785
training,995,21184894.000000,626.000000,205.000000,129684.000000,0.521026,185.740387
training,996,19888516.000000,647.000000,204.000000,101938.000000,0.409552,245.554688
training,997,23926312.000000,599.000000,252.000000,100687.000000,0.404526,202.411072
training,998,21133220.000000,635.000000,192.000000,116686.000000,0.468805,217.447739
training,999,23056780.000000,773.000000,216.000000,115025.000000,0.462132,253.953949
training,1000,22500952.000000,739.000000,218.000000,98264.000000,0.394791,300.842834
training,1001,21251216.000000,829.000000,225.000000,101705.000000,0.408616,229.056473
training,1002,27272850.000000,701.000000,257.000000,103101.000000,0.418341,240.772293
training,1003,23486584.000000,559.000000,241.000000,100483.000000,0.407718,233.266693
training,1004,25835444.000000,759.000000,220.000000,105704.000000,0.428903,325.742889
training,1005,26845012.000000,615.000000,267.000000,104088.000000,0.422346,213.034561
training,1006,20394196.000000,662.000000,210.000000,99657.000000,0.404367,303.114899
training,1007,24842082.000000,720.000000,257.000000,111751.000000,0.453439,211.527100
training,1008,23844856.000000,690.000000,224.000000,94080.000000,0.381738,526.458740
training,1009,21022360.000000,556.000000,192.000000,113355.000000,0.459948,204.665817
training,1010,25314940.000000,844.000000,248.000000,116230.000000,0.471613,263.632843
training,1011,23355782.000000,746.000000,229.000000,103396.000000,0.419538,267.688782
training,1012,26206398.000000,800.000000,255.000000,114967.000000,0.466488,259.190521
training,1013,24890040.000000,591.000000,250.000000,111197.000000,0.451191,192.497437
training,1014,22369346.000000,524.000000,204.000000,104015.000000,0.422050,196.885895
training,1015,23250264.000000,667.000000,236.000000,114793.000000,0.465782,261.973480
training,1016,27703426.000000,717.000000,294.000000,105948.000000,0.429893,281.885834
training,1017,25241794.000000,618.000000,258.000000,108048.000000,0.438414,198.517181
training,1018,24311316.000000,659.000000,241.000000,120734.000000,0.489888,222.878433
training,1019,22889984.000000,641.000000,197.000000,108375.000000,0.439741,264.471497
training,1020,21003338.000000,565.000000,190.000000,115189.000000,0.467389,220.534439
