split,global_step,hits_sum,hits_max,hits_p95,visible_gaussians,visible_gaussians_frac,forward_render_ms
training,20728,20097444.000000,186.000000,82.000000,274139.000000,0.186179,35.109409
training,20729,23098428.000000,214.000000,87.000000,240574.000000,0.163384,43.555935
training,20730,22023312.000000,153.000000,88.000000,245194.000000,0.166521,36.927391
training,20731,16920948.000000,147.000000,77.000000,377828.000000,0.256598,35.001087
training,20732,21197388.000000,163.000000,87.000000,324532.000000,0.220403,39.824287
training,20733,22828080.000000,153.000000,88.000000,239462.000000,0.162628,32.689568
training,20734,17923548.000000,159.000000,77.000000,334479.000000,0.227158,38.928898
training,20735,17436086.000000,160.000000,74.000000,385689.000000,0.261937,47.317410
training,20736,17070892.000000,157.000000,77.000000,324779.000000,0.220571,28.983040
training,20737,21042946.000000,190.000000,83.000000,255384.000000,0.173442,38.836033
training,20738,19582056.000000,169.000000,82.000000,303966.000000,0.206436,29.687551
training,20739,20024656.000000,196.000000,85.000000,323138.000000,0.219456,50.460991
training,20740,21257132.000000,176.000000,84.000000,252366.000000,0.171392,37.896255
training,20741,17863220.000000,157.000000,74.000000,314385.000000,0.213512,36.220322
training,20742,19560012.000000,175.000000,83.000000,323484.000000,0.219691,44.131809
training,20743,19975636.000000,164.000000,83.000000,348228.000000,0.236496,34.678143
training,20744,19446566.000000,191.000000,84.000000,360819.000000,0.245047,50.106815
training,20745,18507080.000000,142.000000,79.000000,330265.000000,0.224296,32.662334
training,20746,20634584.000000,228.000000,82.000000,278624.000000,0.189225,45.161823
training,20747,18768882.000000,165.000000,82.000000,310207.000000,0.210674,32.455807
training,20748,19445336.000000,153.000000,81.000000,340229.000000,0.231063,29.457952
training,20749,20290100.000000,151.000000,83.000000,331642.000000,0.225232,28.664320
training,20750,18675968.000000,156.000000,80.000000,318341.000000,0.216198,31.545280
training,20751,17901398.000000,146.000000,79.000000,355104.000000,0.241166,35.995041
training,20752,19449828.000000,187.000000,80.000000,346657.000000,0.235429,34.695007
training,20753,18015340.000000,159.000000,75.000000,313504.000000,0.212913,36.233665
training,20754,18165534.000000,213.000000,75.000000,379813.000000,0.257946,42.204895
training,20755,19336602.000000,185.000000,80.000000,334165.000000,0.226945,40.343456
training,20756,20357004.000000,153.000000,87.000000,323000.000000,0.219362,32.207233
training,20757,19802414.000000,151.000000,79.000000,280977.000000,0.190823,36.494175
training,20758,18225752.000000,183.000000,81.000000,384364.000000,0.261037,33.647007
training,20759,17446770.000000,170.000000,75.000000,325228.000000,0.220876,38.057281
training,20760,17784034.000000,198.000000,78.000000,373249.000000,0.253489,37.451614
training,20761,22329150.000000,210.000000,89.000000,290273.000000,0.197136,46.346817
training,20762,18190628.000000,174.000000,77.000000,331153.000000,0.224899,35.867264
training,20763,19478508.000000,211.000000,79.000000,296839.000000,0.201595,50.424545
training,20764,22270248.000000,175.000000,88.000000,262307.000000,0.178143,40.194176
training,20765,19730444.000000,228.000000,80.000000,304054.000000,0.206495,43.470242
training,20766,20742438.000000,152.000000,85.000000,328573.000000,0.223147,33.179970
training,20767,19684632.000000,175.000000,77.000000,262998.000000,0.178613,36.532833
training,20768,17984496.000000,162.000000,75.000000,315017.000000,0.213941,34.530334
training,20769,22142016.000000,150.000000,90.000000,236194.000000,0.160409,39.072830
training,20770,19547982.000000,182.000000,85.000000,305225.000000,0.207291,42.845886
training,20771,21061990.000000,203.000000,87.000000,324939.000000,0.220679,42.692192
training,20772,19822600.000000,215.000000,82.000000,320601.000000,0.217733,43.646400
training,20773,19361708.000000,172.000000,83.000000,340746.000000,0.231414,37.492126
training,20774,21750948.000000,197.000000,88.000000,324184.000000,0.220167,45.989346
training,20775,19124696.000000,165.000000,77.000000,308911.000000,0.209794,36.908642
training,20776,18969610.000000,189.000000,77.000000,320558.000000,0.217704,46.314144
training,20777,19069124.000000,174.000000,81.000000,322591.000000,0.219085,28.710112
training,20778,17884262.000000,141.000000,79.000000,354468.000000,0.240734,34.950401
training,20779,18976432.000000,199.000000,74.000000,273497.000000,0.185743,38.461697
training,20780,19503686.000000,179.000000,82.000000,303075.000000,0.205831,30.867136
training,20781,18755420.000000,169.000000,82.000000,309908.000000,0.210471,38.062401
training,20782,20395966.000000,163.000000,80.000000,241202.000000,0.163810,32.439713
training,20783,19850776.000000,155.000000,83.000000,312317.000000,0.212107,38.265823
training,20784,17338768.000000,187.000000,77.000000,365861.000000,0.248471,31.963009
training,20785,22813304.000000,150.000000,89.000000,238802.000000,0.162180,38.228672
training,20786,19719656.000000,196.000000,83.000000,266680.000000,0.181113,40.408287
training,20787,17748434.000000,198.000000,78.000000,373238.000000,0.253481,34.840641
training,20788,20593090.000000,233.000000,81.000000,278447.000000,0.189105,46.452255
training,20789,18883720.000000,196.000000,77.000000,329667.000000,0.223890,37.130497
training,20790,22892360.000000,247.000000,86.000000,239920.000000,0.162939,41.007839
training,20791,22932982.000000,156.000000,92.000000,228394.000000,0.155112,36.701408
training,20792,20684520.000000,166.000000,85.000000,331707.000000,0.225276,38.343521
training,20793,17071792.000000,156.000000,77.000000,352386.000000,0.239320,29.421600
training,20794,19368692.000000,157.000000,79.000000,313049.000000,0.212604,37.409634
training,20795,18860180.000000,147.000000,80.000000,316183.000000,0.214733,32.993889
training,20796,18010644.000000,168.000000,78.000000,351514.000000,0.238727,26.738527
training,20797,18239588.000000,144.000000,78.000000,336704.000000,0.228669,25.103201
training,20798,17113602.000000,149.000000,78.000000,386495.000000,0.262484,36.314911
training,20799,19632244.000000,211.000000,80.000000,267376.000000,0.181586,38.107231
training,20800,16749654.000000,158.000000,77.000000,345269.000000,0.234486,26.248705
training,20801,19051536.000000,172.000000,74.000000,270205.000000,0.183507,44.032352
training,20802,17998772.000000,165.000000,80.000000,335296.000000,0.227713,32.172832
training,20803,17890388.000000,158.000000,71.000000,281763.000000,0.191357,28.972864
training,20804,19819928.000000,177.000000,78.000000,257281.000000,0.174730,48.164993
training,20805,18443160.000000,145.000000,79.000000,329370.000000,0.223689,30.932159
training,20806,19763240.000000,157.000000,78.000000,261654.000000,0.177700,30.629824
training,20807,18114340.000000,220.000000,74.000000,379407.000000,0.257671,54.774433
training,20808,18487180.000000,176.000000,76.000000,344507.000000,0.233969,44.214272
training,20809,22513040.000000,192.000000,85.000000,231879.000000,0.157478,40.434784
training,20810,22248600.000000,186.000000,84.000000,235660.000000,0.160046,38.506306
training,20811,17235544.000000,161.000000,77.000000,342265.000000,0.232446,23.541569
training,20812,22204308.000000,150.000000,90.000000,230734.000000,0.156701,34.807583
training,20813,22490936.000000,232.000000,85.000000,234429.000000,0.159210,52.286175
training,20814,19044508.000000,178.000000,78.000000,353065.000000,0.239781,45.243103
training,20815,18693764.000000,221.000000,75.000000,359442.000000,0.244112,46.287552
training,20816,19792558.000000,155.000000,79.000000,236966.000000,0.160933,32.419392
training,20817,19851652.000000,148.000000,82.000000,338006.000000,0.229554,35.106079
training,20818,18976428.000000,155.000000,80.000000,339161.000000,0.230338,25.479551
training,20819,17894850.000000,165.000000,70.000000,278800.000000,0.189344,24.922367
training,20820,22422492.000000,178.000000,85.000000,236412.000000,0.160557,42.537376
training,20821,20112192.000000,191.000000,82.000000,266602.000000,0.181060,41.775070
training,20822,18211192.000000,157.000000,71.000000,286698.000000,0.194708,32.951008
training,20823,18329968.000000,147.000000,80.000000,318913.000000,0.216587,27.369633
training,20824,18606852.000000,173.000000,79.000000,324978.000000,0.220706,30.449696
training,20825,21155584.000000,183.000000,85.000000,275687.000000,0.187230,47.503231
training,20826,18213060.000000,179.000000,77.000000,330959.000000,0.224768,30.727200
training,20827,18180298.000000,166.000000,79.000000,336862.000000,0.228777,27.763391
training,20828,19202606.000000,155.000000,75.000000,288905.000000,0.196207,24.854208
training,20829,17524698.000000,165.000000,77.000000,358012.000000,0.243141,33.026047
training,20830,20405968.000000,159.000000,85.000000,342877.000000,0.232862,32.437599
training,20831,20679088.000000,163.000000,84.000000,252513.000000,0.171492,37.239521
training,20832,19382292.000000,200.000000,83.000000,359890.000000,0.244416,44.466530
training,20833,18845070.000000,149.000000,80.000000,339598.000000,0.230635,32.943455
training,20834,20909658.000000,234.000000,82.000000,276240.000000,0.187606,51.778336
training,20835,17585604.000000,142.000000,79.000000,336792.000000,0.228729,34.619167
training,20836,18277438.000000,160.000000,79.000000,325172.000000,0.220838,24.879999
training,20837,22361230.000000,195.000000,86.000000,228189.000000,0.154972,35.036034
training,20838,20101500.000000,148.000000,87.000000,331394.000000,0.225063,35.113567
training,20839,18773996.000000,210.000000,80.000000,380897.000000,0.258683,37.110912
training,20840,17801060.000000,159.000000,79.000000,387944.000000,0.263469,37.991390
training,20841,22176468.000000,179.000000,87.000000,262171.000000,0.178051,38.243198
training,20842,18613104.000000,178.000000,77.000000,307455.000000,0.208805,35.874977
training,20843,23145212.000000,157.000000,90.000000,231359.000000,0.157125,38.454433
training,20844,21418738.000000,159.000000,86.000000,248112.000000,0.168503,34.431393
training,20845,19435764.000000,195.000000,81.000000,329209.000000,0.223579,44.976448
training,20846,18063856.000000,176.000000,78.000000,341598.000000,0.231993,35.539806
training,20847,18348316.000000,175.000000,80.000000,378024.000000,0.256731,38.727039
training,20848,21103218.000000,169.000000,84.000000,247730.000000,0.168244,34.141281
training,20849,17728536.000000,171.000000,79.000000,385627.000000,0.261895,31.012447
training,20850,18276076.000000,163.000000,76.000000,357129.000000,0.242541,43.011105
training,20851,17419208.000000,176.000000,74.000000,324690.000000,0.220510,39.650658
training,20852,20391864.000000,218.000000,81.000000,281904.000000,0.191452,48.157921
training,20853,18635226.000000,228.000000,75.000000,375907.000000,0.255294,45.120895
training,20854,20957404.000000,155.000000,85.000000,249692.000000,0.169576,32.505440
training,20855,17822348.000000,160.000000,74.000000,313602.000000,0.212980,28.693855
training,20856,22159064.000000,208.000000,89.000000,317720.000000,0.215777,43.897663
training,20857,19055012.000000,183.000000,83.000000,380786.000000,0.258607,37.377151
training,20858,23668504.000000,157.000000,92.000000,226695.000000,0.153958,31.936129
training,20859,21190904.000000,174.000000,84.000000,252126.000000,0.171229,31.545601
training,20860,19236926.000000,227.000000,84.000000,303745.000000,0.206286,54.462017
training,20861,17437620.000000,154.000000,78.000000,383326.000000,0.260332,35.639458
training,20862,16969272.000000,158.000000,77.000000,324180.000000,0.220164,33.630688
training,20863,18760004.000000,183.000000,81.000000,310030.000000,0.210554,37.898750
training,20864,19924032.000000,172.000000,81.000000,259039.000000,0.175924,32.734047
training,20865,22231472.000000,169.000000,88.000000,272672.000000,0.185183,42.322784
training,20866,17908788.000000,158.000000,75.000000,312945.000000,0.212534,35.784351
training,20867,20228474.000000,171.000000,82.000000,253760.000000,0.172339,32.591873
training,20868,20296252.000000,166.000000,88.000000,318930.000000,0.216598,42.189472
training,20869,18568924.000000,173.000000,73.000000,287277.000000,0.195101,30.994272
training,20870,22237900.000000,176.000000,87.000000,255764.000000,0.173700,47.147583
training,20871,22709224.000000,190.000000,88.000000,233195.000000,0.158372,36.941887
training,20872,18418206.000000,232.000000,79.000000,384313.000000,0.261003,44.396866
training,20873,18330368.000000,206.000000,78.000000,392317.000000,0.266438,35.695713
training,20874,19815096.000000,194.000000,83.000000,304968.000000,0.207116,38.515202
training,20875,21251152.000000,173.000000,88.000000,324385.000000,0.220303,36.164127
training,20876,17238176.000000,183.000000,77.000000,352073.000000,0.239107,31.871328
training,20877,20734094.000000,169.000000,88.000000,238647.000000,0.162075,34.530273
training,20878,17870238.000000,186.000000,74.000000,380891.000000,0.258679,47.835392
training,20879,18056464.000000,161.000000,71.000000,282044.000000,0.191548,31.002144
training,20880,18031528.000000,166.000000,79.000000,356509.000000,0.242120,32.336288
training,20881,19497068.000000,171.000000,84.000000,377011.000000,0.256043,35.573471
training,20882,19252806.000000,172.000000,77.000000,272897.000000,0.185335,30.993216
training,20883,19996740.000000,175.000000,83.000000,328511.000000,0.223105,27.544672
training,20884,18610024.000000,159.000000,74.000000,299653.000000,0.203507,24.910463
training,20885,22490384.000000,183.000000,88.000000,268421.000000,0.182296,33.242783
training,20886,20966344.000000,185.000000,84.000000,272130.000000,0.184815,44.137760
training,20887,18595832.000000,168.000000,77.000000,342203.000000,0.232404,40.623329
training,20888,17634680.000000,214.000000,73.000000,398462.000000,0.270612,49.920033
training,20889,20087984.000000,178.000000,80.000000,250102.000000,0.169854,31.724289
training,20890,18885644.000000,162.000000,75.000000,299350.000000,0.203301,32.662720
training,20891,17403562.000000,168.000000,76.000000,357603.000000,0.242863,26.176737
training,20892,23103714.000000,209.000000,87.000000,239872.000000,0.162907,40.910496
training,20893,17714876.000000,154.000000,78.000000,341032.000000,0.231609,26.101120
training,20894,18346666.000000,205.000000,79.000000,382698.000000,0.259906,33.428898
training,20895,18980950.000000,167.000000,75.000000,294138.000000,0.199761,31.845184
training,20896,21645640.000000,158.000000,89.000000,243147.000000,0.165131,31.617151
training,20897,22810780.000000,160.000000,89.000000,236031.000000,0.160298,31.178272
training,20898,20043486.000000,153.000000,80.000000,280292.000000,0.190358,26.288576
training,20899,19981472.000000,161.000000,80.000000,277582.000000,0.188517,25.533152
training,20900,21486346.000000,197.000000,87.000000,323988.000000,0.220033,42.566593
training,20901,21931076.000000,154.000000,87.000000,244937.000000,0.166347,33.403873
training,20902,20547888.000000,152.000000,88.000000,322170.000000,0.218799,36.364769
training,20903,19354186.000000,189.000000,80.000000,334344.000000,0.227067,38.684673
training,20904,17791550.000000,217.000000,74.000000,396497.000000,0.269277,47.253983
training,20905,19530888.000000,168.000000,82.000000,315792.000000,0.214467,43.108002
training,20906,22864240.000000,222.000000,87.000000,244406.000000,0.165986,45.450592
training,20907,18401410.000000,151.000000,79.000000,334386.000000,0.227095,25.354368
training,20908,17213960.000000,187.000000,73.000000,390088.000000,0.264925,46.165825
training,20909,19705162.000000,187.000000,80.000000,307726.000000,0.208989,34.426018
training,20910,19747020.000000,158.000000,78.000000,278305.000000,0.189008,27.919296
training,20911,19880188.000000,166.000000,84.000000,347600.000000,0.236069,30.622528
training,20912,17956080.000000,195.000000,78.000000,387910.000000,0.263445,34.495296
training,20913,19715080.000000,159.000000,84.000000,318256.000000,0.216141,42.428001
training,20914,21568648.000000,163.000000,89.000000,324278.000000,0.220230,36.128895
training,20915,20940240.000000,189.000000,83.000000,255288.000000,0.173376,39.291679
training,20916,16520554.000000,192.000000,75.000000,362481.000000,0.246176,30.673569
training,20917,19968670.000000,230.000000,80.000000,264454.000000,0.179601,53.502014
training,20918,20722946.000000,160.000000,83.000000,250716.000000,0.170271,30.767872
training,20919,18114804.000000,149.000000,79.000000,323858.000000,0.219945,25.555168
training,20920,20825384.000000,201.000000,84.000000,272603.000000,0.185136,57.155071
training,20921,17872212.000000,150.000000,78.000000,318183.000000,0.216091,30.064833
training,20922,19378900.000000,182.000000,83.000000,356568.000000,0.242160,33.921024
training,20923,22137708.000000,202.000000,89.000000,296249.000000,0.201195,48.792225
training,20924,17681788.000000,154.000000,79.000000,327692.000000,0.222549,35.708927
training,20925,18954908.000000,170.000000,81.000000,308724.000000,0.209667,31.113440
training,20926,19388884.000000,207.000000,78.000000,296774.000000,0.201551,36.487743
training,20927,17494960.000000,167.000000,75.000000,325608.000000,0.221134,37.806110
training,20928,22014544.000000,207.000000,88.000000,280926.000000,0.190788,40.861023
training,20929,20380360.000000,192.000000,87.000000,251003.000000,0.170466,43.266174
training,20930,17809160.000000,155.000000,75.000000,312559.000000,0.212272,34.321632
training,20931,16926966.000000,158.000000,76.000000,339178.000000,0.230350,27.863520
training,20932,18608298.000000,168.000000,79.000000,334013.000000,0.226842,28.614113
training,20933,19337512.000000,153.000000,81.000000,338879.000000,0.230147,28.425535
training,20934,17421734.000000,155.000000,77.000000,335018.000000,0.227524,28.843424
training,20935,19812272.000000,178.000000,79.000000,247032.000000,0.167769,35.478016
training,20936,22397714.000000,184.000000,88.000000,271702.000000,0.184524,40.986942
training,20937,18457660.000000,228.000000,75.000000,336189.000000,0.228320,39.598881
training,20938,16845160.000000,190.000000,76.000000,364630.000000,0.247635,35.832767
training,20939,20304826.000000,161.000000,84.000000,330133.000000,0.224207,40.740513
training,20940,22689260.000000,150.000000,88.000000,241779.000000,0.164202,36.503872
training,20941,19360050.000000,149.000000,80.000000,339133.000000,0.230319,28.055008
training,20942,19727576.000000,146.000000,83.000000,316352.000000,0.214848,41.232033
training,20943,18658874.000000,185.000000,83.000000,307966.000000,0.209152,41.109886
training,20944,17762436.000000,146.000000,80.000000,336501.000000,0.228532,36.553505
training,20945,16850584.000000,146.000000,77.000000,377173.000000,0.256154,32.592609
training,20946,19966958.000000,195.000000,85.000000,322615.000000,0.219101,47.249695
training,20947,18321680.000000,151.000000,76.000000,295412.000000,0.200626,39.811840
training,20948,19171388.000000,147.000000,80.000000,320639.000000,0.217759,30.821280
training,20949,17881616.000000,176.000000,75.000000,312056.000000,0.211930,39.167904
training,20950,20192156.000000,187.000000,86.000000,241159.000000,0.163781,43.011391
training,20951,19584522.000000,165.000000,80.000000,290359.000000,0.197195,33.970497
training,20952,20139204.000000,161.000000,81.000000,236440.000000,0.160576,29.040545
training,20953,18569780.000000,166.000000,73.000000,288448.000000,0.195897,26.820671
training,20954,22992926.000000,177.000000,87.000000,236063.000000,0.160320,32.090816
training,20955,17770248.000000,148.000000,78.000000,325965.000000,0.221376,29.279455
training,20956,18035394.000000,157.000000,79.000000,318012.000000,0.215975,37.333633
training,20957,17661144.000000,177.000000,76.000000,325023.000000,0.220736,39.535297
training,20958,19068304.000000,158.000000,79.000000,315343.000000,0.214162,38.968674
training,20959,17188440.000000,160.000000,74.000000,321094.000000,0.218068,39.507198
training,20960,20152100.000000,148.000000,83.000000,331429.000000,0.225087,30.422592
training,20961,17778862.000000,161.000000,79.000000,351188.000000,0.238506,31.729631
training,20962,22236468.000000,157.000000,88.000000,243353.000000,0.165271,35.220448
training,20963,19563134.000000,174.000000,84.000000,322810.000000,0.219233,46.175617
training,20964,19585156.000000,158.000000,77.000000,266508.000000,0.180996,25.705889
training,20965,19383888.000000,180.000000,79.000000,345988.000000,0.234975,34.219646
training,20966,17953868.000000,175.000000,78.000000,350914.000000,0.238320,34.389854
training,20967,18315314.000000,237.000000,75.000000,378924.000000,0.257343,53.514431
training,20968,16467769.000000,187.000000,75.000000,357146.000000,0.242552,31.843904
training,20969,19673710.000000,172.000000,84.000000,302517.000000,0.205452,43.993984
training,20970,19488772.000000,197.000000,84.000000,350526.000000,0.238056,38.395424
training,20971,19574196.000000,174.000000,83.000000,310742.000000,0.211038,39.923073
training,20972,19270190.000000,157.000000,76.000000,291204.000000,0.197768,24.789951
training,20973,17920332.000000,146.000000,71.000000,286153.000000,0.194338,30.486431
training,20974,20671458.000000,151.000000,85.000000,329708.000000,0.223918,29.732224
training,20975,18717188.000000,231.000000,76.000000,381678.000000,0.259213,46.271999
training,20976,23661376.000000,169.000000,93.000000,224823.000000,0.152686,39.272865
training,20977,16824700.000000,153.000000,76.000000,370053.000000,0.251318,32.692352
training,20978,18232794.000000,145.000000,81.000000,353584.000000,0.240133,37.786270
training,20979,19508876.000000,229.000000,82.000000,297791.000000,0.202242,46.178783
training,20980,17426482.000000,170.000000,73.000000,385427.000000,0.261759,43.122303
training,20981,18332066.000000,144.000000,73.000000,285319.000000,0.193772,30.534624
training,20982,17832580.000000,158.000000,76.000000,334021.000000,0.226847,42.876991
training,20983,19327046.000000,186.000000,75.000000,265966.000000,0.180628,37.662495
training,20984,18109706.000000,159.000000,80.000000,312645.000000,0.212330,34.390625
training,20985,18623762.000000,166.000000,82.000000,335660.000000,0.227960,33.768608
training,20986,22715342.000000,155.000000,90.000000,233928.000000,0.158870,36.608318
training,20987,18130924.000000,176.000000,80.000000,383485.000000,0.260440,34.335968
training,20988,22689788.000000,226.000000,86.000000,237668.000000,0.161410,49.985279
training,20989,22360168.000000,206.000000,88.000000,289596.000000,0.196676,43.810337
training,20990,20340422.000000,205.000000,86.000000,321690.000000,0.218473,45.398273
training,20991,19149296.000000,191.000000,75.000000,267294.000000,0.181530,34.903969
training,20992,19702868.000000,151.000000,83.000000,303887.000000,0.206382,35.250111
training,20993,19780778.000000,174.000000,78.000000,256478.000000,0.174185,30.409248
training,20994,18499840.000000,219.000000,75.000000,373664.000000,0.253770,44.183617
training,20995,20345548.000000,220.000000,81.000000,280698.000000,0.190633,46.890846
training,20996,17826416.000000,218.000000,74.000000,391990.000000,0.266216,55.021664
training,20997,22086962.000000,210.000000,89.000000,304262.000000,0.206637,44.289856
training,20998,18547798.000000,154.000000,80.000000,317676.000000,0.215747,32.167648
training,20999,22306204.000000,185.000000,85.000000,234995.000000,0.159595,35.674591
training,21000,18015362.000000,146.000000,71.000000,277622.000000,0.188544,28.922176
training,21001,22007100.000000,168.000000,87.000000,263627.000000,0.179040,45.234016
training,21002,18046056.000000,175.000000,76.000000,336579.000000,0.228584,38.994209
training,21003,17612576.000000,153.000000,79.000000,338738.000000,0.230051,35.804897
training,21004,18643540.000000,170.000000,79.000000,318796.000000,0.216507,43.968128
training,21005,19958252.000000,183.000000,82.000000,273664.000000,0.185856,44.133537
training,21006,20421318.000000,172.000000,87.000000,235864.000000,0.160185,39.664833
training,21007,19538908.000000,178.000000,83.000000,361078.000000,0.245223,41.530910
training,21008,18304934.000000,186.000000,79.000000,344505.000000,0.233967,27.463488
training,21009,19764542.000000,179.000000,82.000000,313895.000000,0.213179,30.184799
training,21010,18523200.000000,179.000000,76.000000,336450.000000,0.228497,40.835457
training,21011,21013226.000000,147.000000,87.000000,329640.000000,0.223872,36.508064
training,21012,17958568.000000,187.000000,74.000000,371067.000000,0.252007,56.724545
training,21013,17110096.000000,178.000000,76.000000,360675.000000,0.244949,29.163424
training,21014,18688348.000000,162.000000,81.000000,353290.000000,0.239934,30.834208
training,21015,18286212.000000,171.000000,75.000000,343736.000000,0.233445,39.744576
training,21016,22058680.000000,215.000000,85.000000,256679.000000,0.174321,44.795265
training,21017,22340374.000000,215.000000,86.000000,251113.000000,0.170541,47.183582
training,21018,17378002.000000,155.000000,78.000000,314957.000000,0.213900,31.474688
training,21019,17470508.000000,182.000000,76.000000,354623.000000,0.240839,36.510624
training,21020,20673654.000000,164.000000,88.000000,238353.000000,0.161875,36.468258
training,21021,16485724.000000,193.000000,75.000000,356984.000000,0.242442,35.757439
training,21022,18221096.000000,157.000000,75.000000,356530.000000,0.242134,40.628384
training,21023,22510880.000000,231.000000,86.000000,233900.000000,0.158851,51.494305
training,21024,18258688.000000,152.000000,78.000000,336313.000000,0.228404,30.975967
training,21025,21143118.000000,174.000000,83.000000,251951.000000,0.171110,35.918335
training,21026,19664784.000000,147.000000,83.000000,303342.000000,0.206012,32.056801
training,21027,17715696.000000,154.000000,78.000000,340898.000000,0.231518,28.995617
training,21028,19721198.000000,147.000000,84.000000,315761.000000,0.214446,38.935806
training,21029,20443054.000000,149.000000,87.000000,321376.000000,0.218260,33.823711
training,21030,19668470.000000,218.000000,81.000000,318921.000000,0.216592,39.370399
training,21031,22274292.000000,171.000000,85.000000,234868.000000,0.159508,32.259743
training,21032,18822862.000000,157.000000,80.000000,315272.000000,0.214114,28.854496
training,21033,20914476.000000,155.000000,84.000000,249649.000000,0.169547,33.838142
training,21034,19261908.000000,159.000000,79.000000,312292.000000,0.212090,42.292191
training,21035,18407452.000000,197.000000,79.000000,392045.000000,0.266254,35.539104
training,21036,17463980.000000,166.000000,76.000000,357310.000000,0.242664,31.212543
training,21037,19495494.000000,169.000000,82.000000,303510.000000,0.206126,31.679873
training,21038,22258412.000000,200.000000,89.000000,289043.000000,0.196301,46.976929
training,21039,19594638.000000,179.000000,84.000000,360518.000000,0.244842,35.343712
training,21040,20272164.000000,169.000000,80.000000,241126.000000,0.163758,39.127968
training,21041,19382240.000000,175.000000,83.000000,355809.000000,0.241644,35.992226
training,21042,20212576.000000,146.000000,83.000000,330310.000000,0.224327,28.595104
training,21043,17136468.000000,193.000000,73.000000,389284.000000,0.264379,41.707455
training,21044,18348982.000000,155.000000,79.000000,318473.000000,0.216288,29.841057
training,21045,18528696.000000,229.000000,76.000000,335344.000000,0.227746,48.607456
training,21046,18125236.000000,219.000000,74.000000,378804.000000,0.257261,47.010529
training,21047,19123744.000000,195.000000,75.000000,267231.000000,0.181487,41.115486
training,21048,17547604.000000,221.000000,73.000000,397891.000000,0.270224,36.576801
training,21049,22366040.000000,177.000000,88.000000,271239.000000,0.184209,43.085312
training,21050,20434582.000000,166.000000,86.000000,342333.000000,0.232492,33.834496
training,21051,19625296.000000,227.000000,80.000000,302495.000000,0.205437,44.444511
training,21052,18675696.000000,152.000000,74.000000,298847.000000,0.202959,26.007296
training,21053,20387602.000000,215.000000,82.000000,280231.000000,0.190316,46.974976
training,21054,22268194.000000,203.000000,89.000000,295438.000000,0.200644,43.694977
training,21055,18880138.000000,150.000000,80.000000,339353.000000,0.230468,25.904545
training,21056,18409388.000000,157.000000,79.000000,334118.000000,0.226913,26.286528
training,21057,18117354.000000,159.000000,71.000000,286901.000000,0.194846,25.888288
training,21058,17882364.000000,184.000000,74.000000,380170.000000,0.258189,49.022846
training,21059,19942590.000000,181.000000,83.000000,328183.000000,0.222882,28.001057
training,21060,19299960.000000,156.000000,76.000000,291003.000000,0.197632,25.904352
training,21061,18696074.000000,172.000000,79.000000,318919.000000,0.216591,36.654270
training,21062,18262650.000000,142.000000,72.000000,285165.000000,0.193667,30.677631
training,21063,18015292.000000,155.000000,80.000000,317923.000000,0.215914,37.227776
training,21064,18604548.000000,164.000000,72.000000,286855.000000,0.194815,31.218880
training,21065,20464696.000000,168.000000,87.000000,235628.000000,0.160025,32.334431
training,21066,17587672.000000,179.000000,76.000000,324488.000000,0.220373,40.230431
training,21067,19726412.000000,185.000000,78.000000,257095.000000,0.174604,47.207870
training,21068,17580960.000000,147.000000,79.000000,327178.000000,0.222200,29.737473
training,21069,20130296.000000,196.000000,85.000000,240624.000000,0.163418,44.974850
training,21070,19688854.000000,153.000000,78.000000,261112.000000,0.177332,30.314688
training,21071,23005704.000000,161.000000,90.000000,236082.000000,0.160333,42.634209
training,21072,17562316.000000,194.000000,77.000000,372318.000000,0.252856,34.062305
training,21073,23584972.000000,160.000000,92.000000,226715.000000,0.153971,36.878593
training,21074,18000664.000000,181.000000,80.000000,382849.000000,0.260008,35.809536
training,21075,17108776.000000,164.000000,73.000000,320220.000000,0.217474,35.211967
training,21076,22135934.000000,158.000000,89.000000,230425.000000,0.156491,41.775040
training,21077,18483388.000000,168.000000,76.000000,341199.000000,0.231722,39.753952
training,21078,20774120.000000,236.000000,82.000000,275829.000000,0.187327,45.658592
training,21079,22115144.000000,177.000000,87.000000,261961.000000,0.177908,41.987778
training,21080,18236856.000000,147.000000,78.000000,328947.000000,0.223401,32.362370
training,21081,18985976.000000,174.000000,78.000000,353231.000000,0.239894,46.416321
training,21082,17330596.000000,158.000000,77.000000,357502.000000,0.242794,32.136448
training,21083,18177444.000000,206.000000,78.000000,381990.000000,0.259425,37.137249
training,21084,18019020.000000,157.000000,80.000000,312315.000000,0.212106,33.593506
training,21085,19647760.000000,153.000000,78.000000,276894.000000,0.188050,26.544352
training,21086,18937088.000000,177.000000,73.000000,269692.000000,0.183159,40.018879
training,21087,18826716.000000,202.000000,73.000000,272607.000000,0.185138,36.559071
training,21088,18830928.000000,181.000000,80.000000,321541.000000,0.218372,27.987040
training,21089,20247220.000000,163.000000,82.000000,253793.000000,0.172361,30.019903
training,21090,20015320.000000,193.000000,86.000000,322466.000000,0.219000,43.786625
training,21091,18652712.000000,228.000000,76.000000,380811.000000,0.258624,47.004478
training,21092,16980476.000000,151.000000,76.000000,351697.000000,0.238852,32.038143
training,21093,20598688.000000,153.000000,85.000000,327289.000000,0.222275,30.898752
training,21094,21637532.000000,161.000000,89.000000,323463.000000,0.219677,37.298431
